00216038;_hypernym;00209943;9;1
08780018;_instance_hypernym;08691669;469;5
00353992;_derivationally_related_form;00493703;3;2
10564660;_derivationally_related_form;06403969;1;1
01143409;_hypernym;01143040;MISS_4600;MISS_1
08541288;_derivationally_related_form;00195342;1;1
02761834;_derivationally_related_form;01042725;1;1
10109443;_hypernym;10341660;MISS_4504;MISS_1
03171356;_hypernym;04341686;1212;2
01215851;_derivationally_related_form;03068181;1;1
06972311;_hypernym;06972090;MISS_12;MISS_1
01257145;_derivationally_related_form;07488875;1;1
01643092;_member_meronym;01643255;20;13
02081178;_derivationally_related_form;08617963;1;1
04962240;_hypernym;04961691;MISS_607;MISS_1
02641035;_derivationally_related_form;01062817;1;1
06845599;_member_of_domain_usage;03587715;1;404
04229959;_hypernym;03101986;MISS_723;MISS_1895
02001858;_derivationally_related_form;00319939;1;1
02446645;_hypernym;02445715;MISS_306;MISS_1
06268784;_hypernym;06268096;1;1
11915658;_hypernym;11915214;255;28
00626428;_derivationally_related_form;10508710;1;1
15256714;_hypernym;05867413;608;39
00474017;_derivationally_related_form;07357679;1;1
04868748;_hypernym;04826235;7;18
01687569;_derivationally_related_form;05844105;1;1
11911591;_member_meronym;12000609;1;6
04667406;_derivationally_related_form;01484083;1;1
12169526;_member_meronym;12192373;5;29
01473990;_hypernym;08103777;2;1
07127252;_hypernym;07109847;78;3
08860123;_member_of_domain_usage;01252566;6;MISS_2585
01382273;_hypernym;01352059;6;1
05533948;_hypernym;05248181;23;9
08156685;_member_meronym;11259950;6;9
00966869;_derivationally_related_form;02344568;1;1
04364545;_hypernym;03739693;MISS_943;MISS_866
07334490;_derivationally_related_form;00478830;1;1
00538571;_synset_domain_topic_of;06084469;444;1
05239808;_has_part;05241827;172;163
00459114;_derivationally_related_form;07891726;1;1
09606009;_hypernym;00007846;40;2
04821802;_derivationally_related_form;00103696;1;1
04671394;_derivationally_related_form;00724861;1;1
10299875;_hypernym;09624559;MISS_1406;1390
03273913;_hypernym;04070727;MISS_434;MISS_1447
12983961;_hypernym;13024012;MISS_736;MISS_1
02795169;_hypernym;04531098;228;32
08172877;_hypernym;07951464;MISS_5346;MISS_1
12960211;_member_meronym;12960378;MISS_1;MISS_155
00045145;_hypernym;00047945;MISS_1130;MISS_1
00560529;_hypernym;00558630;17;9
00974367;_derivationally_related_form;09795124;1;1
09876892;_hypernym;10307234;1;1
00738747;_hypernym;00983824;17;1
06742772;_hypernym;06742426;MISS_182;MISS_2378
12969670;_hypernym;12969131;1;1
06780309;_hypernym;06780069;13;73
01453969;_hypernym;01453433;MISS_790;MISS_1758
11607071;_hypernym;08103777;229;2
12724201;_member_meronym;12725940;1;1
01589125;_member_meronym;01589286;1;1
10717461;_hypernym;00007846;MISS_11959;273
06151693;_derivationally_related_form;10620758;1;1
01336587;_derivationally_related_form;05645597;1;1
00425278;_derivationally_related_form;01803003;1;1
12761123;_hypernym;11567411;3;1
08766988;_has_part;08769439;1;508
02248744;_hypernym;01759182;67;2
12242123;_hypernym;13112664;305;1
13306870;_derivationally_related_form;02321046;1;1
01977080;_derivationally_related_form;10019406;1;1
01946277;_hypernym;01945845;426;8
04372171;_hypernym;03575958;480;96
00824066;_hypernym;00826509;1;1
00056688;_hypernym;00053913;83;29
14980579;_hypernym;14686352;MISS_253;MISS_1008
06115701;_derivationally_related_form;10127689;1;1
11804604;_member_meronym;11813309;1;19
05090441;_derivationally_related_form;00434077;1;1
07047011;_synset_domain_topic_of;07020895;108;1
11612349;_hypernym;11608250;MISS_188;MISS_1
11805837;_hypernym;11573660;1;1
07060167;_hypernym;07059255;MISS_630;MISS_884
06934132;_hypernym;06930934;MISS_109;MISS_855
00154778;_hypernym;00153263;9;1
08969291;_derivationally_related_form;03024420;1;1
04576211;_has_part;02764779;MISS_1;MISS_928
02761685;_derivationally_related_form;00378479;26;2
11704791;_has_part;11705052;MISS_1;MISS_639
05941210;_derivationally_related_form;00701040;1;1
00369864;_derivationally_related_form;05015463;1;2
00686890;_derivationally_related_form;01010118;1;1
01466543;_derivationally_related_form;00262249;4;4
05133287;_hypernym;05129201;MISS_707;MISS_875
09917593;_derivationally_related_form;15147097;1;1
10682038;_derivationally_related_form;01916634;1;1
00937656;_hypernym;00933420;13;2
01400575;_hypernym;08103777;322;2
03386011;_has_part;02811936;31;4
00939818;_derivationally_related_form;01707925;1;1
10251779;_hypernym;00007846;3940;10
04294426;_hypernym;02688443;47;10
01463963;_derivationally_related_form;05075602;1;1
00900070;_derivationally_related_form;00836236;1;1
04657876;_derivationally_related_form;01076793;1;1
13951984;_hypernym;13951444;MISS_112;MISS_2118
11529603;_member_meronym;11536778;1;8
12202936;_hypernym;13104059;MISS_2088;32
02621901;_derivationally_related_form;05008746;1;1
05614657;_hypernym;05614175;MISS_147;2032
00136152;_hypernym;00134780;MISS_445;MISS_1
04907269;_hypernym;04616059;680;27
02496816;_hypernym;02539334;MISS_726;MISS_3449
09211735;_instance_hypernym;09403734;360;9
01296462;_derivationally_related_form;00379422;1;1
00343730;_synset_domain_topic_of;00528667;MISS_184;MISS_149
00828901;_hypernym;00962447;351;40
12501745;_member_meronym;12547658;2;4
04071393;_hypernym;03763968;65;16
00039021;_hypernym;00037396;1433;37
02244956;_also_see;02294436;MISS_253;MISS_508
01511706;_derivationally_related_form;00104249;1;1
02529515;_member_meronym;02531820;1;1
04956110;_derivationally_related_form;00565592;1;1
02426799;_derivationally_related_form;13944914;1;1
11199727;_instance_hypernym;10650162;MISS_920;18
00591115;_derivationally_related_form;05805475;1;1
01567133;_hypernym;01563128;72;3
01740969;_derivationally_related_form;00918383;1;1
13800801;_derivationally_related_form;00171127;1;1
12892226;_member_meronym;12904148;3;69
13999663;_hypernym;13998576;8;2
09165613;_has_part;09483129;7;1
00256961;_hypernym;00256746;6;23
02267826;_hypernym;02263378;207;7
02134589;_member_meronym;02136623;25;109
06350918;_hypernym;06350274;MISS_107;MISS_1
05301908;_derivationally_related_form;00941990;1;1
08740875;_has_part;08745901;24;441
05505679;_hypernym;05462315;193;127
05537806;_hypernym;05220461;MISS_1741;43
00946755;_derivationally_related_form;06807198;1;1
07242324;_hypernym;07241205;192;259
00534480;_hypernym;00342028;MISS_814;MISS_430
03579982;_has_part;04170515;164;MISS_961
09460888;_instance_hypernym;09403734;468;4
08279298;_hypernym;08284481;784;248
00238867;_verb_group;00239321;1;1
06845599;_member_of_domain_usage;03189995;1;7
02150948;_derivationally_related_form;10576071;1;1
13954253;_derivationally_related_form;00043765;1;1
01346003;_derivationally_related_form;03848348;1;1
01271428;_instance_hypernym;00956485;2;1
01741864;_synset_domain_topic_of;00916464;3;1
00455599;_hypernym;00407535;660;10
02726715;_derivationally_related_form;14365356;1;1
03673767;_derivationally_related_form;01270784;1;1
02625016;_derivationally_related_form;00050693;1;1
03650173;_derivationally_related_form;01262113;1;1
04826235;_hypernym;04846770;2;1
02390470;_derivationally_related_form;10363913;1;1
13148019;_member_meronym;13148384;171;41
02440705;_member_meronym;02447591;24;173
12995724;_member_meronym;13082077;143;232
12464278;_member_meronym;12464476;40;19
01239064;_derivationally_related_form;02677567;1;1
06115476;_hypernym;06000400;773;208
09147046;_has_part;04378842;113;MISS_1771
12195965;_member_meronym;12196129;411;56
12099342;_hypernym;13118707;371;1
12112008;_hypernym;12102133;21;1
09891470;_derivationally_related_form;02951358;1;1
02621395;_derivationally_related_form;07092356;1;1
00024649;_derivationally_related_form;03395745;1;1
06883725;_hypernym;04416901;MISS_1;MISS_379
10214637;_derivationally_related_form;01632411;1;1
08199025;_member_meronym;10305635;MISS_46;MISS_135
12373361;_hypernym;11565385;1;1
02259829;_hypernym;00761713;2;1
13481883;_derivationally_related_form;02762806;1;1
09190918;_hypernym;00007347;42;9
12219875;_member_meronym;12220019;303;189
08920924;_has_part;08926543;1;5
00464513;_also_see;01430111;1;1
00746084;_hypernym;01027508;MISS_723;MISS_969
03631445;_hypernym;03106110;99;23
15022389;_hypernym;15022171;MISS_7;MISS_1006
02400760;_derivationally_related_form;10760340;1;1
11627028;_hypernym;11554175;43;1
00212173;_derivationally_related_form;04683600;1;1
05613962;_hypernym;05617107;MISS_167;MISS_1665
01187620;_synset_domain_topic_of;08441203;5;1
05060476;_hypernym;05060189;2;2
02767308;_derivationally_related_form;01253060;1;1
00588888;_derivationally_related_form;05805475;1;1
09283623;_hypernym;09225146;15;3
14498096;_derivationally_related_form;01269379;1;1
02559752;_hypernym;02452885;15;16
13478525;_derivationally_related_form;00229280;1;1
11551211;_hypernym;08220891;1;1
01605119;_member_meronym;01616970;24;125
00960734;_derivationally_related_form;13845239;1;1
02674912;_hypernym;02707683;MISS_1035;MISS_1
01959927;_synset_domain_topic_of;00450335;1;1
05513807;_has_part;05457469;34;203
10173895;_hypernym;00007846;MISS_11959;7
00347652;_derivationally_related_form;01898592;1;1
00396703;_hypernym;00394813;1;5
00755500;_derivationally_related_form;00838524;1;1
08950035;_instance_hypernym;08524735;293;1
13463656;_derivationally_related_form;00569318;1;1
12192373;_member_meronym;12193458;86;174
00265386;_derivationally_related_form;00260622;1;1
00633864;_derivationally_related_form;00785962;1;1
12445848;_hypernym;11561228;8;2
02216547;_hypernym;01759182;30;1
10387196;_derivationally_related_form;04091839;1;1
10216403;_derivationally_related_form;02593354;1;1
00069166;_hypernym;00067999;1;1
08344301;_hypernym;08342039;491;2
02525866;_member_meronym;02527145;40;79
13149296;_hypernym;13100677;1149;9
02067941;_member_meronym;02068408;1;1
10396462;_hypernym;00007846;MISS_11959;MISS_1
00940214;_hypernym;00126264;MISS_9671;12
01353405;_derivationally_related_form;14705718;1;1
02093390;_derivationally_related_form;07439284;1;1
00471711;_derivationally_related_form;00223720;1;1
02121234;_member_meronym;02125311;3;9
00715074;_hypernym;00352826;85;4
00704388;_derivationally_related_form;05784242;1;1
06756831;_derivationally_related_form;00835506;1;1
11689197;_hypernym;13135832;8;5
09101318;_instance_hypernym;08695539;478;7
01998019;_member_meronym;01998183;2;109
01835103;_derivationally_related_form;09355850;1;1
01567678;_hypernym;01567133;1;1
04182890;_hypernym;03895585;MISS_236;MISS_690
02217695;_hypernym;02217266;306;592
06873252;_has_part;06873571;24;42
08775784;_instance_hypernym;08574314;478;6
05509889;_has_part;05528060;7;40
02671421;_hypernym;03081021;132;10
10878672;_instance_hypernym;10625860;MISS_13;MISS_1
01713635;_member_meronym;01713764;7;2
01538469;_hypernym;00510364;7;22
07409592;_derivationally_related_form;02685665;1;1
11014450;_instance_hypernym;10453533;MISS_495;MISS_1
01107705;_hypernym;01105639;MISS_363;MISS_1
01004072;_hypernym;00383606;397;87
00493703;_derivationally_related_form;00353992;2;3
01596479;_hypernym;01507175;74;1
13583724;_derivationally_related_form;02468793;1;1
01830798;_hypernym;01762528;MISS_744;MISS_1
11629501;_member_meronym;11641788;1;12
11357332;_instance_hypernym;10453533;MISS_495;MISS_1
13205482;_member_meronym;13210827;3;61
05835747;_hypernym;05833840;293;36
01255057;_derivationally_related_form;00691050;1;1
00238720;_derivationally_related_form;13443787;1;1
06930934;_hypernym;06904171;MISS_413;333
01012712;_derivationally_related_form;00739662;1;1
09851165;_derivationally_related_form;02669081;1;1
00332154;_hypernym;00397576;1;2
02427726;_derivationally_related_form;10381214;1;1
06890846;_derivationally_related_form;02141973;1;1
01811736;_derivationally_related_form;07528807;1;1
04762355;_hypernym;04760771;1;1
08312559;_synset_domain_topic_of;06226057;MISS_1927;100
13107891;_derivationally_related_form;00329495;1;1
00562935;_derivationally_related_form;02557638;1;1
10351874;_derivationally_related_form;00761713;1;1
01751021;_hypernym;01675963;23;2
01828405;_derivationally_related_form;07486922;1;1
00141806;_derivationally_related_form;00920336;1;1
05035961;_derivationally_related_form;00559102;1;1
07237758;_derivationally_related_form;00842538;1;1
09373716;_instance_hypernym;09411430;4;1
04074329;_hypernym;03129123;31;6
08951077;_instance_hypernym;08524735;293;1
05536370;_hypernym;05303402;234;24
02512053;_derivationally_related_form;01140794;1;1
10295819;_hypernym;00007846;MISS_11959;31
01461328;_derivationally_related_form;00378985;1;1
01921591;_hypernym;01921204;MISS_540;MISS_1
11350705;_instance_hypernym;10084635;88;21
02149297;_hypernym;01864707;155;2
02462580;_derivationally_related_form;10760340;1;1
06568978;_derivationally_related_form;01747717;1;1
06005518;_hypernym;06004685;52;6
12957467;_hypernym;13167078;2;1
01984695;_hypernym;01982650;258;66
01566386;_hypernym;01504437;1;1
01366718;_derivationally_related_form;07527352;1;1
00608808;_derivationally_related_form;05833840;1;1
03472232;_derivationally_related_form;00099721;1;1
00195617;_verb_group;00195342;1;1
01654863;_hypernym;01639765;MISS_285;MISS_1
02578604;_hypernym;01432517;78;1
12637729;_member_meronym;12641007;14;43
00815686;_derivationally_related_form;06746005;1;1
04356056;_has_part;03976268;MISS_3;MISS_23
01865197;_also_see;00643250;1;1
00824292;_derivationally_related_form;06713187;1;1
12400261;_member_meronym;12400924;22;33
09044862;_has_part;09105821;1;1
01637166;_derivationally_related_form;05786372;1;1
01745722;_derivationally_related_form;04004767;1;1
03588414;_derivationally_related_form;00946105;1;1
01028748;_derivationally_related_form;10344774;1;1
08096301;_hypernym;08149781;4;1
05477686;_has_part;05477305;203;55
07083441;_derivationally_related_form;00863579;1;1
08792548;_member_of_domain_region;08011523;7;28
02842303;_hypernym;04565963;MISS_1989;MISS_890
03738241;_hypernym;04377057;MISS_2091;503
00774056;_derivationally_related_form;09896826;1;1
13907415;_derivationally_related_form;01280014;1;1
10576223;_hypernym;00007846;MISS_11959;MISS_1
02271544;_also_see;00646413;1;2
09133500;_instance_hypernym;08524735;487;2
12611479;_hypernym;11556857;14;1
10034614;_derivationally_related_form;01170052;1;1
02447793;_derivationally_related_form;01139830;1;1
01705257;_derivationally_related_form;07258664;1;1
02466111;_also_see;01222884;1;1
00147862;_derivationally_related_form;01284908;1;1
01572978;_hypernym;01212572;5;1
09113762;_instance_hypernym;08524735;277;1
13023783;_member_meronym;13031690;38;206
11915899;_hypernym;11915214;247;28
00306314;_derivationally_related_form;05623181;MISS_467;MISS_4938
08860123;_member_of_domain_region;10513509;1;MISS_6015
10227985;_derivationally_related_form;06161718;1;1
03069213;_hypernym;03149951;MISS_1107;MISS_898
01179707;_derivationally_related_form;02543181;1;1
02470451;_member_meronym;02489288;5;6
00291873;_derivationally_related_form;08646188;1;1
05370125;_hypernym;05418717;MISS_576;MISS_1
05399847;_synset_domain_topic_of;01471682;MISS_548;MISS_153
00657016;_derivationally_related_form;01051801;1;1
02036982;_member_meronym;02037110;78;475
03791053;_hypernym;04576211;81;8
13658496;_hypernym;13649268;1;1
02552737;_hypernym;01429349;12;1
02538216;_hypernym;02537085;2;1
06154464;_hypernym;06153846;39;1
00223720;_derivationally_related_form;01327301;1;1
02198996;_hypernym;01762525;37;1
08142170;_hypernym;08348815;13;1
05496990;_has_part;05499379;2;18
00262249;_derivationally_related_form;01466543;3;2
07605474;_hypernym;07597365;MISS_182;MISS_1
10942144;_instance_hypernym;10020890;MISS_568;MISS_1
07152463;_hypernym;07152259;MISS_459;MISS_283
10518194;_hypernym;10435988;127;46
00632236;_derivationally_related_form;05893356;1;1
05204004;_synset_domain_topic_of;08199025;832;1
00462092;_derivationally_related_form;00089027;1;1
01357831;_hypernym;01296462;6;1
01688589;_hypernym;01687665;1;60
00331950;_hypernym;00191142;1860;129
10460033;_hypernym;10053808;1880;496
08904392;_instance_hypernym;08524735;321;1
00872886;_derivationally_related_form;09774167;1;1
14786479;_hypernym;00021939;7;1
06755776;_hypernym;06755568;MISS_216;MISS_2012
02202928;_derivationally_related_form;00818466;1;1
14560360;_hypernym;13920835;MISS_4682;86
11502102;_derivationally_related_form;00216216;50;26
02113430;_derivationally_related_form;00907340;1;1
00573932;_hypernym;00126264;1180;2
01012712;_derivationally_related_form;00657260;1;1
12201166;_hypernym;11575425;539;1
00229026;_hypernym;00109660;227;11
06148148;_hypernym;06143154;104;88
00090253;_derivationally_related_form;10511069;1;1
11654124;_member_meronym;11654438;12;23
11195619;_instance_hypernym;10301261;1;2
01654271;_derivationally_related_form;00768921;1;1
04169437;_has_part;04593866;MISS_118;MISS_75
01632103;_derivationally_related_form;05891572;1;1
01926311;_also_see;02075049;MISS_32;MISS_766
01920698;_synset_domain_topic_of;00523513;5;1
02951170;_derivationally_related_form;01422172;1;1
02541875;_hypernym;01432517;202;1
06364329;_hypernym;06362953;729;10
08765460;_instance_hypernym;08633957;15;1
13000668;_hypernym;11592146;35;1
00725274;_derivationally_related_form;07298154;1;1
08923755;_instance_hypernym;08524735;25;1
01877204;_hypernym;01850315;484;10
08173515;_member_meronym;08761244;1;4
02454119;_member_meronym;02455310;36;107
00847683;_hypernym;00846509;1;1
09051235;_has_part;09103943;2;2
00897026;_hypernym;00894552;386;5
00353469;_derivationally_related_form;00267855;1;1
05520479;_hypernym;05264756;34;11
01650610;_derivationally_related_form;00235435;1;1
06252138;_derivationally_related_form;01070102;1;1
09980090;_derivationally_related_form;07049713;1;1
09797113;_derivationally_related_form;02565491;1;1
00180770;_hypernym;00180413;14;7
02645007;_derivationally_related_form;00033615;1;1
04151581;_hypernym;04014297;160;10
02472012;_member_meronym;02474777;1;2
08023843;_synset_domain_topic_of;00759694;1582;2
14501545;_hypernym;14500908;MISS_1169;MISS_1
00336718;_hypernym;00126264;415;3
00832626;_has_part;00659349;1;1
03318983;_hypernym;04014297;MISS_1577;160
05055503;_synset_domain_topic_of;00017222;MISS_5170;72
01074650;_derivationally_related_form;04654337;1;1
02140781;_derivationally_related_form;00229260;1;1
08244062;_derivationally_related_form;10120085;1;1
00521562;_derivationally_related_form;01711445;1;1
12217211;_member_meronym;12217586;MISS_1;MISS_2169
03776460;_hypernym;04467099;MISS_162;MISS_346
00917772;_derivationally_related_form;10102506;1;1
06915601;_hypernym;06906439;MISS_253;MISS_1
06877849;_hypernym;06877078;MISS_401;MISS_1631
12213635;_member_meronym;12216028;28;244
00378042;_hypernym;00140123;1327;178
10985440;_instance_hypernym;09805475;16;3
02330582;_member_meronym;02350845;19;7
00331082;_derivationally_related_form;03724417;1;1
01989869;_hypernym;01974773;22;1
06845599;_member_of_domain_usage;03739136;1;384
08816236;_member_meronym;09750891;167;17
11675096;_hypernym;11675842;1;1
02662979;_derivationally_related_form;01203676;1;1
02566528;_derivationally_related_form;00068901;333;MISS_6430
06062076;_derivationally_related_form;09919297;1;1
02230782;_member_meronym;02231930;29;40
12514592;_hypernym;13112664;222;1
02661252;_hypernym;02666239;13;14
09093608;_instance_hypernym;08655464;1;1
07186148;_hypernym;07185325;5;2
02037090;_derivationally_related_form;09437454;1;1
01786419;_hypernym;01785971;MISS_526;MISS_1
01358328;_derivationally_related_form;08253450;1;1
06135915;_derivationally_related_form;03002351;1;1
04103918;_synset_domain_topic_of;02691156;195;2
10067968;_hypernym;10215623;MISS_626;MISS_2606
13722757;_has_part;13722522;6;3
08920924;_has_part;08925287;25;175
01500082;_derivationally_related_form;02818832;1;1
01418037;_synset_domain_topic_of;00243918;757;1
09999532;_derivationally_related_form;02253766;1;1
01208597;_hypernym;01207609;MISS_4167;589
02501101;_hypernym;01342529;11;1
02464626;_has_part;02463205;MISS_477;MISS_441
02559862;_hypernym;02554730;483;2
01800422;_derivationally_related_form;00271263;1;1
06590885;_synset_domain_topic_of;06677302;2;1
01385017;_hypernym;01384687;MISS_2931;MISS_1630
00739632;_hypernym;00739270;210;78
15278281;_hypernym;15286249;MISS_1117;1508
04530566;_has_part;04117216;MISS_47;MISS_1353
02753255;_derivationally_related_form;00331102;1;1
06350127;_derivationally_related_form;10654015;1;1
00621734;_derivationally_related_form;05685030;1;1
07752109;_hypernym;07751451;3;4
13423615;_derivationally_related_form;01254013;1;1
00344421;_hypernym;00331950;MISS_2031;769
01754105;_derivationally_related_form;00113113;1;1
10347446;_synset_domain_topic_of;08199025;821;1
02338901;_hypernym;02329401;8;2
01523908;_member_meronym;01584004;1;2
09189411;_has_part;08707917;1;1
00504901;_hypernym;00115157;2226;264
01822724;_derivationally_related_form;13811900;1;1
00873603;_also_see;00884778;1;1
04889162;_hypernym;04887912;MISS_90;MISS_866
02163982;_hypernym;01342529;6;1
10599806;_derivationally_related_form;01731031;1;1
10247880;_hypernym;00007846;MISS_11959;MISS_1
01747945;_derivationally_related_form;06678302;1;1
08231499;_member_meronym;08078819;MISS_62;MISS_62
00188137;_hypernym;00187526;1;1
07105475;_member_of_domain_usage;15267945;1;41
08765069;_instance_hypernym;08691669;96;2
03158885;_has_part;03474896;11;1
00652346;_derivationally_related_form;05763412;1;1
08179879;_hypernym;07942152;359;85
02690708;_derivationally_related_form;08624196;1;1
01880113;_hypernym;01831531;96;5
02092309;_derivationally_related_form;07460104;1;1
02465693;_derivationally_related_form;02120451;1;1
00883226;_derivationally_related_form;10274318;1;1
08760510;_member_meronym;08761244;1;1
07485475;_derivationally_related_form;01188485;1;1
00093979;_hypernym;00241689;MISS_84;MISS_1699
02457058;_derivationally_related_form;00044900;1;1
08955626;_instance_hypernym;08700255;7;1
02023992;_derivationally_related_form;03386011;1;1
08566028;_hypernym;08568978;127;52
00456596;_verb_group;00456740;1;1
10379620;_derivationally_related_form;01081152;1;1
14462193;_hypernym;14460565;MISS_1892;MISS_1
00771961;_derivationally_related_form;07246582;1;1
00915830;_hypernym;00941990;41;1
00858377;_hypernym;00858188;1;6
00635794;_derivationally_related_form;00575365;1;1
08131530;_has_part;08347704;1;6
12883395;_hypernym;11579418;11;1
00395333;_derivationally_related_form;02350175;1;1
15145782;_hypernym;15290337;1;1
00306426;_has_part;00306900;24;100
13566535;_derivationally_related_form;00376106;1;1
01400044;_derivationally_related_form;00125629;1;1
06951067;_member_of_domain_usage;10589243;7;23
09629752;_derivationally_related_form;01845720;1;1
08024096;_synset_domain_topic_of;00759694;MISS_4587;MISS_1
14598079;_derivationally_related_form;01539633;1;1
01629589;_hypernym;01617192;385;2
01831308;_derivationally_related_form;05685030;1;1
00164999;_hypernym;00163779;16;1
00264776;_derivationally_related_form;04860586;1;1
01194483;_derivationally_related_form;04663763;1;1
07185325;_derivationally_related_form;00753428;1;1
12423565;_member_meronym;12459471;1;2
07619881;_hypernym;07566340;MISS_1928;MISS_1
01753488;_hypernym;01752165;137;73
06142118;_hypernym;05999797;459;18
10820790;_instance_hypernym;10705615;2;2
15037339;_has_part;15037664;23;81
06013584;_synset_domain_topic_of;06000644;32;1
02163183;_hypernym;02162947;MISS_282;MISS_1925
01292885;_derivationally_related_form;04613158;1;1
07039056;_derivationally_related_form;01707495;1;1
01708676;_derivationally_related_form;00428270;1;1
11217479;_instance_hypernym;10794014;MISS_602;MISS_1
00650353;_derivationally_related_form;10012815;1;1
01305361;_derivationally_related_form;08640111;25;16
12423565;_member_meronym;12473011;1;21
02647497;_derivationally_related_form;05393023;1;1
05514272;_hypernym;05514081;MISS_217;MISS_1
11835451;_hypernym;11573660;5;1
06180720;_hypernym;05870916;MISS_831;MISS_360
00710005;_hypernym;00704690;32;33
03852280;_has_part;03656484;7;2
01467180;_member_meronym;01467504;5;1
02108026;_hypernym;02108377;8;2
09760913;_derivationally_related_form;01728355;1;1
09252078;_instance_hypernym;09411430;970;4
14302261;_derivationally_related_form;02616627;1;1
08792548;_has_part;08797840;49;158
06151693;_hypernym;06143154;6;1
00921072;_derivationally_related_form;05919034;1;1
01015244;_derivationally_related_form;05823932;1;1
