07040148;_hypernym;07037465;5;1
13060190;_hypernym;12992868;316;26
00376400;_hypernym;00376063;2403;124
06083243;_derivationally_related_form;10806222;1;4
08900535;_has_part;08903220;21;2921
00353992;_derivationally_related_form;00493703;8;15
00043902;_synset_domain_topic_of;00471613;44;6
02641035;_derivationally_related_form;01062817;1;1
01951276;_hypernym;01953810;13667;595
05154517;_hypernym;04723816;10959;297
02490004;_hypernym;02488834;31400;25766
02040505;_hypernym;02021795;3630;43
10826352;_instance_hypernym;09989502;7;1
08541288;_derivationally_related_form;00195342;1;1
00740342;_synset_domain_topic_of;08441203;232;1
01463963;_derivationally_related_form;05075602;1;1
01170243;_derivationally_related_form;14447908;1;1
07434102;_hypernym;07433973;33721;9146
02156546;_hypernym;02609764;20205;551
08919949;_member_meronym;09697070;23635;9529
11020721;_instance_hypernym;10624540;816;20
08806897;_has_part;08807554;5836;14941
02208118;_also_see;02311387;22892;551
06389753;_derivationally_related_form;01745377;1;1
11746776;_member_meronym;12539306;11;14720
00626428;_derivationally_related_form;10508710;1;1
00118733;_hypernym;00116687;7814;10610
02081178;_derivationally_related_form;08617963;1;2
13902048;_derivationally_related_form;01742244;2;1
07334490;_derivationally_related_form;00478830;1;1
03547054;_hypernym;04191595;34604;1243
10564660;_derivationally_related_form;06403969;1;1
01511706;_derivationally_related_form;00104249;1;2
12658846;_has_part;07770180;24424;7036
01410223;_verb_group;01236164;1;2
01215851;_derivationally_related_form;03068181;1;1
14907122;_hypernym;15047313;4651;8702
08780881;_member_of_domain_region;10595361;4;28
00179567;_hypernym;00173338;997;2249
00645493;_derivationally_related_form;04784142;1;1
05027529;_hypernym;05026843;27148;20396
02456493;_hypernym;01544692;9643;2381
12409016;_hypernym;11567411;222;2
00459114;_derivationally_related_form;07891726;1;1
11338796;_instance_hypernym;09798811;13;1
00966869;_derivationally_related_form;02344568;1;1
00216038;_hypernym;00209943;186;3
04433585;_hypernym;02886599;9212;1836
05090441;_derivationally_related_form;00434077;1;1
15231765;_instance_hypernym;15113229;157;8
04606014;_hypernym;03368141;9003;7037
11460281;_hypernym;11459538;24727;25117
08780018;_instance_hypernym;08691669;219;3
02761834;_derivationally_related_form;01042725;1;1
00425278;_derivationally_related_form;01803003;1;1
09917593;_derivationally_related_form;15147097;2;1
04821802;_derivationally_related_form;00103696;1;1
09606009;_hypernym;00007846;31011;68
01143409;_hypernym;01143040;11396;3453
03171356;_hypernym;04341686;6758;210
01977080;_derivationally_related_form;10019406;1;1
10109443;_hypernym;10341660;32864;11105
04229959;_hypernym;03101986;5215;2582
13306870;_derivationally_related_form;02321046;1;1
06972311;_hypernym;06972090;27769;15694
00369864;_derivationally_related_form;05015463;2;4
01643092;_member_meronym;01643255;1571;512
04667406;_derivationally_related_form;01484083;1;1
04962240;_hypernym;04961691;29400;5509
06845599;_member_of_domain_usage;03587715;1;575
04671394;_derivationally_related_form;00724861;1;1
06268784;_hypernym;06268096;2;9
01466543;_derivationally_related_form;00262249;15;26
02446645;_hypernym;02445715;30414;11751
04868748;_hypernym;04826235;5;5
11915658;_hypernym;11915214;21447;401
15256714;_hypernym;05867413;1068;3
07127252;_hypernym;07109847;5276;101
01473990;_hypernym;08103777;79;2
01296462;_derivationally_related_form;00379422;1;3
00560529;_hypernym;00558630;228;5579
11911591;_member_meronym;12000609;1;15
12169526;_member_meronym;12192373;11;8
00538571;_synset_domain_topic_of;06084469;6141;7
05533948;_hypernym;05248181;189;165
01382273;_hypernym;01352059;6;1
08860123;_member_of_domain_usage;01252566;9;17452
10299875;_hypernym;09624559;26198;2363
02795169;_hypernym;04531098;6290;724
08156685;_member_meronym;11259950;16;14
10717461;_hypernym;00007846;33541;11
04364545;_hypernym;03739693;35496;9365
01336587;_derivationally_related_form;05645597;1;1
00738747;_hypernym;00983824;334;8
05239808;_has_part;05241827;31866;8979
06115701;_derivationally_related_form;10127689;1;1
08172877;_hypernym;07951464;20872;677
03273913;_hypernym;04070727;11725;27845
00686890;_derivationally_related_form;01010118;1;1
02761685;_derivationally_related_form;00378479;326;1702
12983961;_hypernym;13024012;33961;3795
09876892;_hypernym;10307234;26;129
06742772;_hypernym;06742426;27838;38534
00045145;_hypernym;00047945;27872;38525
12960211;_member_meronym;12960378;31534;24796
05941210;_derivationally_related_form;00701040;1;1
00946755;_derivationally_related_form;06807198;1;2
06780309;_hypernym;06780069;1396;3664
06151693;_derivationally_related_form;10620758;1;1
01453969;_hypernym;01453433;33287;30058
00939818;_derivationally_related_form;01707925;1;1
12969670;_hypernym;12969131;3;3
11607071;_hypernym;08103777;945;9
01740969;_derivationally_related_form;00918383;1;2
08766988;_has_part;08769439;6;917
12724201;_member_meronym;12725940;1;3
01589125;_member_meronym;01589286;3;143
00056688;_hypernym;00053913;730;8
12761123;_hypernym;11567411;6;3
00591115;_derivationally_related_form;05805475;1;2
13954253;_derivationally_related_form;00043765;5;6
01346003;_derivationally_related_form;03848348;1;2
02248744;_hypernym;01759182;1673;1
12242123;_hypernym;13112664;5572;131
10682038;_derivationally_related_form;01916634;1;1
04956110;_derivationally_related_form;00565592;1;1
00824066;_hypernym;00826509;13;4
01946277;_hypernym;01945845;4407;1685
04372171;_hypernym;03575958;21896;11960
00154778;_hypernym;00153263;1723;46
14980579;_hypernym;14686352;19773;12026
07047011;_synset_domain_topic_of;07020895;115;4
05301908;_derivationally_related_form;00941990;6;1
11804604;_member_meronym;11813309;2;11
11805837;_hypernym;11573660;7;1
11612349;_hypernym;11608250;6224;2670
02621901;_derivationally_related_form;05008746;1;1
07060167;_hypernym;07059255;7803;633
08969291;_derivationally_related_form;03024420;1;1
06934132;_hypernym;06930934;35974;1689
10251779;_hypernym;00007846;12932;614
02625016;_derivationally_related_form;00050693;1;1
04576211;_has_part;02764779;54;12372
02426799;_derivationally_related_form;13944914;1;1
11704791;_has_part;11705052;5380;26296
04294426;_hypernym;02688443;1;1
04657876;_derivationally_related_form;01076793;1;1
02150948;_derivationally_related_form;10576071;1;4
00937656;_hypernym;00933420;251;21
05133287;_hypernym;05129201;40794;3530
00900070;_derivationally_related_form;00836236;2;1
01400575;_hypernym;08103777;12807;98
01239064;_derivationally_related_form;02677567;1;1
10214637;_derivationally_related_form;01632411;1;1
03386011;_has_part;02811936;21149;6167
13951984;_hypernym;13951444;32240;40436
02496816;_hypernym;02539334;40314;6966
05614657;_hypernym;05614175;33574;1313
13800801;_derivationally_related_form;00171127;1;1
12202936;_hypernym;13104059;36348;115
00265386;_derivationally_related_form;00260622;1;1
11529603;_member_meronym;11536778;8;17
02390470;_derivationally_related_form;10363913;1;2
04907269;_hypernym;04616059;14064;600
00039021;_hypernym;00037396;365;33
00828901;_hypernym;00962447;8270;41
00136152;_hypernym;00134780;28527;7905
00024649;_derivationally_related_form;03395745;1;2
09211735;_instance_hypernym;09403734;139;15
09891470;_derivationally_related_form;02951358;1;1
04071393;_hypernym;03763968;10;8
00343730;_synset_domain_topic_of;00528667;9017;1546
12501745;_member_meronym;12547658;2;47
09851165;_derivationally_related_form;02669081;1;1
14498096;_derivationally_related_form;01269379;1;1
03650173;_derivationally_related_form;01262113;1;1
02244956;_also_see;02294436;1111;1806
02529515;_member_meronym;02531820;3;7
02621395;_derivationally_related_form;07092356;1;1
00960734;_derivationally_related_form;13845239;1;1
01567133;_hypernym;01563128;3826;246
11199727;_instance_hypernym;10650162;920;361
13999663;_hypernym;13998576;77;523
13481883;_derivationally_related_form;02762806;1;1
00633864;_derivationally_related_form;00785962;1;1
12892226;_member_meronym;12904148;6;35
00256961;_hypernym;00256746;29415;29070
09165613;_has_part;09483129;6;2
03673767;_derivationally_related_form;01270784;1;1
08740875;_has_part;08745901;11;344
02267826;_hypernym;02263378;14685;783
02134589;_member_meronym;02136623;3;108
06350918;_hypernym;06350274;35149;7927
02400760;_derivationally_related_form;10760340;1;1
05537806;_hypernym;05220461;543;456
05505679;_hypernym;05462315;2430;6133
07242324;_hypernym;07241205;35234;14512
00212173;_derivationally_related_form;04683600;1;1
00534480;_hypernym;00342028;12421;21451
08279298;_hypernym;08284481;27399;13616
03579982;_has_part;04170515;961;5494
09460888;_instance_hypernym;09403734;1033;11
02726715;_derivationally_related_form;14365356;1;1
00238867;_verb_group;00239321;1;2
06845599;_member_of_domain_usage;03189995;1;29
07409592;_derivationally_related_form;02685665;1;1
13478525;_derivationally_related_form;00229280;1;1
00455599;_hypernym;00407535;1884;302
01271428;_instance_hypernym;00956485;5;1
01741864;_synset_domain_topic_of;00916464;164;2
02767308;_derivationally_related_form;01253060;1;1
00347652;_derivationally_related_form;01898592;1;1
00471711;_derivationally_related_form;00223720;1;6
04826235;_hypernym;04846770;10;29
01353405;_derivationally_related_form;14705718;1;2
00493703;_derivationally_related_form;00353992;5;7
02440705;_member_meronym;02447591;2;206
13148019;_member_meronym;13148384;2998;12708
09190918;_hypernym;00007347;674;132
12995724;_member_meronym;13082077;592;1625
12464278;_member_meronym;12464476;2188;1520
06115476;_hypernym;06000400;3815;79
09147046;_has_part;04378842;378;11760
02259829;_hypernym;00761713;25;20
12195965;_member_meronym;12196129;5910;19542
12099342;_hypernym;13118707;29443;66
12112008;_hypernym;12102133;18;41
03631445;_hypernym;03106110;1182;7060
01012712;_derivationally_related_form;00739662;6;4
12373361;_hypernym;11565385;2;1
06883725;_hypernym;04416901;8562;37254
08199025;_member_meronym;10305635;20431;22304
00588888;_derivationally_related_form;05805475;3;2
00704388;_derivationally_related_form;05784242;1;1
10173895;_hypernym;00007846;2310;265
08920924;_has_part;08926543;1;8
01187620;_synset_domain_topic_of;08441203;49;1
12219875;_member_meronym;12220019;5812;3412
00464513;_also_see;01430111;1;1
00746084;_hypernym;01027508;39532;4474
06756831;_derivationally_related_form;00835506;2;1
15022389;_hypernym;15022171;26926;12118
05613962;_hypernym;05617107;7193;1537
13583724;_derivationally_related_form;02468793;1;1
11627028;_hypernym;11554175;543;23
02559752;_hypernym;02452885;29;524
09283623;_hypernym;09225146;3208;15
00755500;_derivationally_related_form;00838524;1;1
05060476;_hypernym;05060189;20086;14971
01811736;_derivationally_related_form;07528807;1;1
01461328;_derivationally_related_form;00378985;1;3
10216403;_derivationally_related_form;02593354;1;1
11551211;_hypernym;08220891;3;5
00396703;_hypernym;00394813;388;12
01605119;_member_meronym;01616970;25;211
13463656;_derivationally_related_form;00569318;1;1
02093390;_derivationally_related_form;07439284;1;1
02674912;_hypernym;02707683;35119;4935
05513807;_has_part;05457469;244;38
01959927;_synset_domain_topic_of;00450335;2;1
10387196;_derivationally_related_form;04091839;1;1
00238720;_derivationally_related_form;13443787;1;1
00940214;_hypernym;00126264;24067;141
01745722;_derivationally_related_form;04004767;1;1
10396462;_hypernym;00007846;20336;1
08950035;_instance_hypernym;08524735;902;1
01828405;_derivationally_related_form;07486922;1;2
12192373;_member_meronym;12193458;54;380
05035961;_derivationally_related_form;00559102;1;1
02216547;_hypernym;01759182;808;8
12445848;_hypernym;11561228;2822;39
00069166;_hypernym;00067999;1852;3465
02427726;_derivationally_related_form;10381214;1;1
13149296;_hypernym;13100677;8532;46
01835103;_derivationally_related_form;09355850;1;1
08344301;_hypernym;08342039;24809;396
02525866;_member_meronym;02527145;106;69
02067941;_member_meronym;02068408;10;6
01028748;_derivationally_related_form;10344774;1;1
00141806;_derivationally_related_form;00920336;1;1
00715074;_hypernym;00352826;34999;189
10351874;_derivationally_related_form;00761713;1;1
01255057;_derivationally_related_form;00691050;1;1
02671421;_hypernym;03081021;521;231
02121234;_member_meronym;02125311;3;4
02217695;_hypernym;02217266;30899;1682
09101318;_instance_hypernym;08695539;2332;8
11689197;_hypernym;13135832;38266;27
01998019;_member_meronym;01998183;59;146
08775784;_instance_hypernym;08574314;4182;7
01567678;_hypernym;01567133;2;4
01538469;_hypernym;00510364;2534;612
00147862;_derivationally_related_form;01284908;1;1
04182890;_hypernym;03895585;24133;6071
05835747;_hypernym;05833840;2043;823
06873252;_has_part;06873571;1034;3219
05509889;_has_part;05528060;91;3354
10227985;_derivationally_related_form;06161718;1;1
01004072;_hypernym;00383606;1915;232
10878672;_instance_hypernym;10625860;23698;40640
01713635;_member_meronym;01713764;1468;1038
02462580;_derivationally_related_form;10760340;1;1
07237758;_derivationally_related_form;00842538;1;1
11014450;_instance_hypernym;10453533;27369;38
01107705;_hypernym;01105639;17397;111
06890846;_derivationally_related_form;02141973;1;1
01596479;_hypernym;01507175;44;1
01830798;_hypernym;01762528;34650;39810
03472232;_derivationally_related_form;00099721;1;1
11629501;_member_meronym;11641788;2;13
11357332;_instance_hypernym;10453533;25877;93
13205482;_member_meronym;13210827;3;30
00608808;_derivationally_related_form;05833840;1;1
13907415;_derivationally_related_form;01280014;1;2
01637166;_derivationally_related_form;05786372;1;1
00815686;_derivationally_related_form;06746005;1;1
06930934;_hypernym;06904171;34309;2656
00332154;_hypernym;00397576;6;10
00824292;_derivationally_related_form;06713187;1;1
04762355;_hypernym;04760771;4;2
00562935;_derivationally_related_form;02557638;1;1
06568978;_derivationally_related_form;01747717;1;1
13107891;_derivationally_related_form;00329495;1;1
08312559;_synset_domain_topic_of;06226057;35922;55
06252138;_derivationally_related_form;01070102;1;1
00872886;_derivationally_related_form;09774167;1;1
01751021;_hypernym;01675963;201;4
02512053;_derivationally_related_form;01140794;1;1
00774056;_derivationally_related_form;09896826;1;1
10295819;_hypernym;00007846;17383;126
00262249;_derivationally_related_form;01466543;10;9
00462092;_derivationally_related_form;00089027;1;1
01366718;_derivationally_related_form;07527352;1;1
09373716;_instance_hypernym;09411430;70;1
04074329;_hypernym;03129123;191;5
08951077;_instance_hypernym;08524735;956;1
05536370;_hypernym;05303402;752;154
01705257;_derivationally_related_form;07258664;1;1
02149297;_hypernym;01864707;171;4
11350705;_instance_hypernym;10084635;28;6
01921591;_hypernym;01921204;26857;40665
00657016;_derivationally_related_form;01051801;1;1
03588414;_derivationally_related_form;00946105;1;1
02447793;_derivationally_related_form;01139830;1;1
12957467;_hypernym;13167078;13;4
06005518;_hypernym;06004685;840;200
01984695;_hypernym;01982650;4220;389
00632236;_derivationally_related_form;05893356;1;1
01566386;_hypernym;01504437;6;1
02202928;_derivationally_related_form;00818466;1;1
02645007;_derivationally_related_form;00033615;1;5
02578604;_hypernym;01432517;21;1
00195617;_verb_group;00195342;1;1
01654863;_hypernym;01639765;33154;9395
09044862;_has_part;09105821;2;8
12637729;_member_meronym;12641007;1;13
04356056;_has_part;03976268;31650;4074
09629752;_derivationally_related_form;01845720;1;2
01865197;_also_see;00643250;3;192
07083441;_derivationally_related_form;00863579;1;1
12400261;_member_meronym;12400924;307;58
10576223;_hypernym;00007846;20628;110
10034614;_derivationally_related_form;01170052;1;1
01179707;_derivationally_related_form;02543181;1;1
01012712;_derivationally_related_form;00657260;1;1
00291873;_derivationally_related_form;08646188;1;1
08096301;_hypernym;08149781;16502;93
05477686;_has_part;05477305;38;44
00223720;_derivationally_related_form;01327301;1;1
08792548;_member_of_domain_region;08011523;15;50
02842303;_hypernym;04565963;6554;2500
03738241;_hypernym;04377057;16293;200
01654271;_derivationally_related_form;00768921;1;1
00306314;_derivationally_related_form;05623181;1381;33163
09133500;_instance_hypernym;08524735;504;4
02271544;_also_see;00646413;1;2
12611479;_hypernym;11556857;76;6
00090253;_derivationally_related_form;10511069;1;1
01650610;_derivationally_related_form;00235435;1;2
11502102;_derivationally_related_form;00216216;4581;16454
01572978;_hypernym;01212572;17;3
02466111;_also_see;01222884;1;1
09113762;_instance_hypernym;08524735;187;1
01632103;_derivationally_related_form;05891572;1;1
02113430;_derivationally_related_form;00907340;1;1
13023783;_member_meronym;13031690;180;342
11915899;_hypernym;11915214;5403;819
00331950;_hypernym;00191142;1915;11
08860123;_member_of_domain_region;10513509;3;5658
00353469;_derivationally_related_form;00267855;1;1
03069213;_hypernym;03149951;26809;10717
03791053;_hypernym;04576211;1797;1989
02470451;_member_meronym;02489288;13;47
05370125;_hypernym;05418717;22630;967
05399847;_synset_domain_topic_of;01471682;430;334
02552737;_hypernym;01429349;25;1
05204004;_synset_domain_topic_of;08199025;1812;2
02036982;_member_meronym;02037110;7868;3527
13658496;_hypernym;13649268;5;5
10518194;_hypernym;10435988;19578;7305
02140781;_derivationally_related_form;00229260;1;1
02538216;_hypernym;02537085;7;26
06154464;_hypernym;06153846;284;9
02198996;_hypernym;01762525;52;4
00725274;_derivationally_related_form;07298154;1;1
08142170;_hypernym;08348815;2;1
05496990;_has_part;05499379;3;27
07605474;_hypernym;07597365;8656;4841
01357831;_hypernym;01296462;370;2
10942144;_instance_hypernym;10020890;14340;401
07152463;_hypernym;07152259;2285;14122
00573932;_hypernym;00126264;5338;5
00521562;_derivationally_related_form;01711445;1;1
08904392;_instance_hypernym;08524735;252;1
14786479;_hypernym;00021939;202;9
01074650;_derivationally_related_form;04654337;1;1
01688589;_hypernym;01687665;3;14
10460033;_hypernym;10053808;18700;13
02566528;_derivationally_related_form;00068901;673;31741
00331082;_derivationally_related_form;03724417;1;1
00229026;_hypernym;00109660;419;30
08244062;_derivationally_related_form;10120085;1;1
06755776;_hypernym;06755568;28051;32337
00917772;_derivationally_related_form;10102506;1;3
14560360;_hypernym;13920835;3485;31
01754105;_derivationally_related_form;00113113;1;1
02951170;_derivationally_related_form;01422172;1;1
00621734;_derivationally_related_form;05685030;1;1
09980090;_derivationally_related_form;07049713;1;1
12201166;_hypernym;11575425;14;2
06148148;_hypernym;06143154;921;250
01877204;_hypernym;01850315;1007;283
02092309;_derivationally_related_form;07460104;1;1
11654124;_member_meronym;11654438;382;41
11195619;_instance_hypernym;10301261;12;1
02037090;_derivationally_related_form;09437454;1;4
04169437;_has_part;04593866;24772;14206
01920698;_synset_domain_topic_of;00523513;819;1
01926311;_also_see;02075049;1374;35023
09797113;_derivationally_related_form;02565491;1;1
08765460;_instance_hypernym;08633957;2;1
02541875;_hypernym;01432517;809;3
06364329;_hypernym;06362953;6473;343
10599806;_derivationally_related_form;01731031;2;1
13000668;_hypernym;11592146;13;1
08923755;_instance_hypernym;08524735;217;1
00847683;_hypernym;00846509;12;207
08173515;_member_meronym;08761244;1;4
09051235;_has_part;09103943;1;2
02454119;_member_meronym;02455310;137;263
01800422;_derivationally_related_form;00271263;1;1
00897026;_hypernym;00894552;21896;6756
01358328;_derivationally_related_form;08253450;1;1
00336718;_hypernym;00126264;9067;18
05520479;_hypernym;05264756;139;1415
02662979;_derivationally_related_form;01203676;1;1
06135915;_derivationally_related_form;03002351;1;1
00180770;_hypernym;00180413;3272;276
01500082;_derivationally_related_form;02818832;1;1
01822724;_derivationally_related_form;13811900;1;1
04151581;_hypernym;04014297;19478;637
08023843;_synset_domain_topic_of;00759694;971;5
02472012;_member_meronym;02474777;1;4
05055503;_synset_domain_topic_of;00017222;38192;291
14501545;_hypernym;14500908;21942;9086
03318983;_hypernym;04014297;8679;94
00832626;_has_part;00659349;9;28
01708676;_derivationally_related_form;00428270;1;3
01747945;_derivationally_related_form;06678302;1;1
06062076;_derivationally_related_form;09919297;1;1
06877849;_hypernym;06877078;14160;120
00378042;_hypernym;00140123;34377;112
02661252;_hypernym;02666239;1243;40
12217211;_member_meronym;12217586;11496;26042
03776460;_hypernym;04467099;14875;7928
01015244;_derivationally_related_form;05823932;1;3
06915601;_hypernym;06906439;19753;638
09999532;_derivationally_related_form;02253766;1;1
12213635;_member_meronym;12216028;2;105
02330582;_member_meronym;02350845;4;15
10985440;_instance_hypernym;09805475;91;31
01989869;_hypernym;01974773;514;3
00652346;_derivationally_related_form;05763412;1;1
11675096;_hypernym;11675842;7;17
06845599;_member_of_domain_usage;03739136;1;62
08816236;_member_meronym;09750891;162;17
13423615;_derivationally_related_form;01254013;1;1
00883226;_derivationally_related_form;10274318;1;1
07186148;_hypernym;07185325;75;2766
02230782;_member_meronym;02231930;242;159
12514592;_hypernym;13112664;9690;12
00771961;_derivationally_related_form;07246582;1;1
10067968;_hypernym;10215623;46;1559
09093608;_instance_hypernym;08655464;3;1
02559862;_hypernym;02554730;15349;236
02023992;_derivationally_related_form;03386011;1;1
01786419;_hypernym;01785971;21971;11201
06350127;_derivationally_related_form;10654015;1;1
04103918;_synset_domain_topic_of;02691156;14;52
08920924;_has_part;08925287;37;83
01208597;_hypernym;01207609;36085;1937
13722757;_has_part;13722522;372;16
02465693;_derivationally_related_form;02120451;1;1
01418037;_synset_domain_topic_of;00243918;132;3
02501101;_hypernym;01342529;1932;2
01385017;_hypernym;01384687;29193;8481
14598079;_derivationally_related_form;01539633;1;1
15278281;_hypernym;15286249;1789;1446
02464626;_has_part;02463205;3875;76
02753255;_derivationally_related_form;00331102;1222;2104
01292885;_derivationally_related_form;04613158;1;3
06590885;_synset_domain_topic_of;06677302;1461;254
00739632;_hypernym;00739270;418;46
00344421;_hypernym;00331950;32758;943
10347446;_synset_domain_topic_of;08199025;839;1
04530566;_has_part;04117216;16210;11823
07185325;_derivationally_related_form;00753428;2;2
10247880;_hypernym;00007846;19597;5422
07752109;_hypernym;07751451;17758;19430
02338901;_hypernym;02329401;702;11
00504901;_hypernym;00115157;5956;4771
09189411;_has_part;08707917;1;2
01523908;_member_meronym;01584004;16;124
02690708;_derivationally_related_form;08624196;1;2
00395333;_derivationally_related_form;02350175;1;1
01831308;_derivationally_related_form;05685030;1;1
13566535;_derivationally_related_form;00376106;1;1
02163982;_hypernym;01342529;25;18
00873603;_also_see;00884778;2;1
02457058;_derivationally_related_form;00044900;1;2
04889162;_hypernym;04887912;38084;36425
00264776;_derivationally_related_form;04860586;1;1
08179879;_hypernym;07942152;14212;1139
07485475;_derivationally_related_form;01188485;1;1
08765069;_instance_hypernym;08691669;139;2
08231499;_member_meronym;08078819;9656;14265
00188137;_hypernym;00187526;1083;24
07105475;_member_of_domain_usage;15267945;9;480
01880113;_hypernym;01831531;1017;9
03158885;_has_part;03474896;11;4
10379620;_derivationally_related_form;01081152;1;1
10771270;_derivationally_related_form;01041415;1;1
01400044;_derivationally_related_form;00125629;1;5
02154508;_derivationally_related_form;06767035;1;3
00650353;_derivationally_related_form;10012815;1;4
00093979;_hypernym;00241689;37486;7640
02647497;_derivationally_related_form;05393023;1;3
08760510;_member_meronym;08761244;4;5
02038357;_derivationally_related_form;05068080;1;1
01194483;_derivationally_related_form;04663763;1;1
00635794;_derivationally_related_form;00575365;1;1
08955626;_instance_hypernym;08700255;12;1
01134781;_derivationally_related_form;00122954;1;1
08566028;_hypernym;08568978;10224;1370
00456596;_verb_group;00456740;1;1
00915830;_hypernym;00941990;328;3
14462193;_hypernym;14460565;28514;14204
00241038;_derivationally_related_form;07313004;1;2
00858377;_hypernym;00858188;5;334
00921072;_derivationally_related_form;05919034;1;1
12883395;_hypernym;11579418;13;2
08131530;_has_part;08347704;3;31
00369194;_derivationally_related_form;08303504;1;1
15145782;_hypernym;15290337;2;2
01305361;_derivationally_related_form;08640111;133;1645
00306426;_has_part;00306900;22;673
01020005;_derivationally_related_form;06765044;1;1
01950798;_derivationally_related_form;01105259;1;5
06951067;_member_of_domain_usage;10589243;104;6720
01629589;_hypernym;01617192;1471;94
08024096;_synset_domain_topic_of;00759694;38781;4
00164999;_hypernym;00163779;10;1
01209678;_derivationally_related_form;05566504;1;1
02579447;_derivationally_related_form;10419047;1;4
07039056;_derivationally_related_form;01707495;1;1
08101410;_derivationally_related_form;01429455;1;1
02016523;_derivationally_related_form;07370125;1;1
06142118;_hypernym;05999797;979;36
12423565;_member_meronym;12459471;1;4
07619881;_hypernym;07566340;23382;4952
01753488;_hypernym;01752165;16122;374
10820790;_instance_hypernym;10705615;2;2
02163183;_hypernym;02162947;22462;6787
15037339;_has_part;15037664;31562;31290
06013584;_synset_domain_topic_of;06000644;23;4
00710005;_hypernym;00704690;12268;238
09760913;_derivationally_related_form;01728355;1;1
02108026;_hypernym;02108377;10;4
14302261;_derivationally_related_form;02616627;1;1
11217479;_instance_hypernym;10794014;25179;8612
11683989;_derivationally_related_form;01500873;1;1
01217043;_derivationally_related_form;03421117;1;1
12423565;_member_meronym;12473011;1;23
07211752;_derivationally_related_form;00066025;1;1
05514272;_hypernym;05514081;32541;3389
11835451;_hypernym;11573660;8;3
06180720;_hypernym;05870916;18305;2344
09252078;_instance_hypernym;09411430;1538;8
03852280;_has_part;03656484;141;263
01467180;_member_meronym;01467504;59;3
08792548;_has_part;08797840;211;1975
06609503;_hypernym;06607339;31;102
00043765;_derivationally_related_form;02603699;1;1
00207306;_hypernym;00206927;32888;4245
06151693;_hypernym;06143154;182;9
01696648;_hypernym;01675963;39740;3108
03075191;_derivationally_related_form;06974127;1;1
11886788;_hypernym;11575425;5;4
01374465;_derivationally_related_form;09397607;1;2
08152657;_member_meronym;10547145;4;1
01834896;_verb_group;01835103;1;1
02766792;_hypernym;03452741;27465;20913
03530910;_has_part;03532187;33884;31009
01771390;_hypernym;01767949;18224;262
08023843;_instance_hypernym;08392137;362;9
13000372;_member_meronym;13004160;1;65
